avg_monthly_inflow,income_regularity,savings_ratio,merchant_diversity,discretionary_spend_ratio,emi_count,atm_withdrawal_ratio,p2p_transfer_ratio,psy_time_discount,psy_risk_tolerance,psy_cooperation,psy_numeracy,psy_stress_response,age,dependents,default
29078.432156395054,0.7443478397150192,0.297502252270768,8.155321071861524,0.3577213259111441,1,0.2584475343695063,0.31688757605246637,0.728986240680112,0.40173469919603566,0.7496919066515252,0.5394223120556578,0.22792348468249962,31,2,0
31856.48124199897,0.4251339331865001,0.15864985490347222,6.348756322813948,0.1784433719788561,0,0.5632554134343903,0.35494840203073896,0.701858175205386,0.48642902187214626,0.4792637550170473,0.6872908916869036,0.6802554521197698,35,1,1
30509.77938968375,0.8549778941609906,0.2847502016799944,9.682446302377189,0.19813029682590463,1,0.20336908548086385,0.5077561033274476,0.45970622562049984,0.692532589585264,0.7266485924693684,0.7893290661018019,0.6427490270356799,32,0,0
26243.392686088966,0.5338342450473601,0.12484118732724037,5.680630208874052,0.1629332882115978,1,0.12504861546361465,0.24970619874322153,0.4614184203432863,0.3764233646989942,0.527815261100134,0.6142522407583044,0.5405139564182201,32,2,1
48719.546248916944,0.9280801801720163,0.2520142740955932,8.419139992863798,0.08941110877459771,1,0.21362224023284992,0.6324186301696525,0.7722215337063624,0.574374845616776,0.5964185219030447,0.26261075789792504,0.7219086659760684,39,0,0
12342.882467280595,0.748824282569654,0.05338707894234607,13.725078383982297,0.2921968922550851,0,0.1993555574137471,0.5942004697281033,0.5589217369699849,0.3327478832924255,0.8253346910492008,0.49814160244035105,0.5122163376390378,39,3,0
33721.52609750365,0.5655266553364993,0.1951695395320341,5.289555968752908,0.43344204833543837,0,0.3192943159449858,0.40138661482464283,0.6773418304819997,0.30932639912171744,0.6220811280732325,0.5788029132699408,0.5716682622220093,50,0,0
15100.097369914232,0.657631888199954,0.13557292897603745,7.860973316622708,0.21200111448601708,1,0.13855663055995426,0.44715486320599135,0.2907581179929067,0.4963820071990246,0.8830822644111982,0.4541056199345258,0.30171551666016533,26,2,1
8599.44421775233,0.6202902633750154,-0.05392461063869078,6.996402116155658,0.11682097420321055,1,0.47477573891409625,0.5539383840921404,0.6526030167655852,0.631316652502128,0.6504649010069895,0.6397514586030684,0.8160522793928578,42,0,1
33634.94174477021,0.8816331810214876,0.12424086573545501,15.403409322796023,0.18378936475928567,1,0.16292001727739336,0.31810625103384077,0.37671654874485355,0.6904108357588765,0.8966997607959215,0.6384875607640232,0.4836554942130871,59,0,1
39252.27460674593,0.6699237267032867,0.29613912288302446,11.780417019330827,0.21422540007751414,1,0.3697335087755405,0.6680926900990463,0.5835807200371144,0.4034572627055808,0.902175224045626,0.7307639659721554,0.49536729347853165,47,2,0
19799.29250213783,0.7586058378269716,0.19174964851303702,6.4039497784627955,0.3147515034918723,2,0.0847978277676238,0.7831888981465193,0.43847150045275557,0.33848064060926975,0.9426240948188646,0.810953829595055,0.7024515512533772,36,2,0
21858.951753725352,0.9257890025965501,0.16179194898953908,9.506623743815558,0.3443024168175285,1,0.42104615471585716,0.12038444084428308,0.5262773367846002,0.7784984878870058,0.34819843014485474,0.384558850281043,0.7722629171197014,21,0,0
